cid,sellerid,brandname,InStock,priceRan,salesVol,Image
164388,300004,Celine,FALSE,4956,0,NULL
164389,300003,The North Face,FALSE,2411,0,NULL
164390,300001,Tommy Hilfiger,FALSE,3568,0,NULL
164391,300003,ZARA,FALSE,1415,0,NULL
164392,300001,ZARA,FALSE,2679,0,NULL
164393,300002,Li Ning,FALSE,962,0,NULL
164394,300003,Boss,FALSE,4180,0,NULL
164395,300001,Old Navy,FALSE,2273,0,NULL
164396,300003,Old Navy,FALSE,1675,0,NULL
164397,300004,Fila,FALSE,911,0,NULL
164398,300004,Lao Feng Xiang,FALSE,3973,0,NULL
164399,300001,Moncler,FALSE,2763,0,NULL
164400,300004,UNIQLO,FALSE,1754,0,NULL
164401,300002,ZARA,FALSE,2736,0,NULL
164402,300003,Pandora,FALSE,915,0,NULL
164403,300001,Burberry,FALSE,2803,0,NULL
164404,300002,Givenchy,FALSE,302,0,NULL
164405,300003,Boss,FALSE,3874,0,NULL
164406,300001,Anta,FALSE,1449,0,NULL
164407,300002,Cartier,FALSE,490,0,NULL
164408,300001,Bottega Veneta,FALSE,1636,0,NULL
164409,300003,UNIQLO,FALSE,1684,0,NULL
164410,300003,Omega,FALSE,2786,0,NULL
164411,300002,Bottega Veneta,FALSE,2678,0,NULL
164412,300002,Victoria's Secret,FALSE,149,0,NULL
164413,300004,Armani,FALSE,4463,0,NULL
164414,300001,UNIQLO,FALSE,3638,0,NULL
164415,300004,Bottega Veneta,FALSE,3144,0,NULL
164416,300003,Chanel,FALSE,4037,0,NULL
164417,300002,Van Cleef & Arpels,FALSE,84,0,NULL
164418,300002,Yves Saint Laurent,FALSE,2997,0,NULL
164419,300004,Bosideng,FALSE,4557,0,NULL
164420,300004,Nike,FALSE,4034,0,NULL
164421,300001,Puma,FALSE,473,0,NULL
164422,300004,Li Ning,FALSE,3898,0,NULL
164423,300004,Lao Feng Xiang,FALSE,1702,0,NULL
164424,300002,Chanel,FALSE,3703,0,NULL
164425,300003,Next,FALSE,4566,0,NULL
164426,300001,Dior,FALSE,1121,0,NULL
164427,300001,Bottega Veneta,FALSE,1488,0,NULL
164428,300001,GUCCI,FALSE,1239,0,NULL
164429,300002,Bottega Veneta,FALSE,1302,0,NULL
164430,300002,Louis Vuitton,FALSE,746,0,NULL
164431,300003,Van Cleef & Arpels,FALSE,3198,0,NULL
164432,300002,Primark / Penney's,FALSE,3809,0,NULL
164433,300002,Chanel,FALSE,1561,0,NULL
164434,300003,Calvin Klein,FALSE,2455,0,NULL
164435,300003,Omega,FALSE,2626,0,NULL
164436,300002,COACH,FALSE,1986,0,NULL
164437,300004,Bosideng,FALSE,3716,0,NULL
164438,300001,Nike,FALSE,223,0,NULL
164439,300002,Cartier,FALSE,4246,0,NULL
164440,300001,Li Ning,FALSE,4453,0,NULL
164441,300004,UNIQLO,FALSE,2408,0,NULL
164442,300004,TAG Heuer,FALSE,1300,0,NULL
164443,300004,H&M,FALSE,3943,0,NULL
164444,300003,The North Face,FALSE,3837,0,NULL
164445,300003,Michael Kors,FALSE,903,0,NULL
164446,300003,Next,FALSE,1413,0,NULL
164447,300003,Ray-Ban,FALSE,1788,0,NULL
164448,300002,Burberry,FALSE,1468,0,NULL
164449,300003,Bulgari,FALSE,1702,0,NULL
164450,300004,COACH,FALSE,166,0,NULL
164451,300001,Puma,FALSE,1088,0,NULL
164452,300003,Adidas,FALSE,901,0,NULL
164453,300004,COACH,FALSE,4078,0,NULL
164454,300002,Givenchy,FALSE,581,0,NULL
164455,300003,The North Face,FALSE,4594,0,NULL
164456,300004,H&M,FALSE,362,0,NULL
164457,300001,COACH,FALSE,1745,0,NULL
164458,300001,Bottega Veneta,FALSE,44,0,NULL
164459,300004,Skechers,FALSE,2304,0,NULL
164460,300001,GUCCI,FALSE,4421,0,NULL
164461,300002,COACH,FALSE,2949,0,NULL
164462,300002,Puma,FALSE,1332,0,NULL
164463,300003,Omega,FALSE,2938,0,NULL
164464,300002,Chow Tai Fook,FALSE,4635,0,NULL
164465,300002,The North Face,FALSE,3020,0,NULL
164466,300001,ZARA,FALSE,212,0,NULL
164467,300002,Omega,FALSE,1119,0,NULL
164468,300002,Skechers,FALSE,3020,0,NULL
164469,300002,Old Navy,FALSE,3295,0,NULL
164470,300003,Calvin Klein,FALSE,1417,0,NULL
164471,300003,Dior,FALSE,1661,0,NULL
164472,300003,Bottega Veneta,FALSE,262,0,NULL
164473,300001,GUCCI,FALSE,2577,0,NULL
164474,300002,Li Ning,FALSE,2200,0,NULL
164475,300004,Givenchy,FALSE,3796,0,NULL
164476,300001,Van Cleef & Arpels,FALSE,3239,0,NULL
164477,300001,Tiffany & Co.,FALSE,3268,0,NULL
164478,300003,Chow Tai Fook,FALSE,3829,0,NULL
164479,300003,Boss,FALSE,1094,0,NULL
164480,300001,Louis Vuitton,FALSE,4351,0,NULL
164481,300003,Lao Feng Xiang,FALSE,945,0,NULL
164482,300001,Yves Saint Laurent,FALSE,3175,0,NULL
164483,300003,Ray-Ban,FALSE,1029,0,NULL
164484,300001,Van Cleef & Arpels,FALSE,3650,0,NULL
164485,300004,Calvin Klein,FALSE,1663,0,NULL
164486,300001,Tiffany & Co.,FALSE,182,0,NULL
164487,300002,Calvin Klein,FALSE,1712,0,NULL
164488,300001,Burberry,FALSE,1870,0,NULL
164489,300001,Cartier,FALSE,2264,0,NULL
164490,300002,Next,FALSE,4915,0,NULL
164491,300003,Primark / Penney's,FALSE,906,0,NULL
164492,300001,Bulgari,FALSE,3465,0,NULL
164493,300001,Bosideng,FALSE,1488,0,NULL
164494,300003,Anta,FALSE,1318,0,NULL
164495,300001,Ray-Ban,FALSE,3237,0,NULL
164496,300001,Under Armour,FALSE,2581,0,NULL
164497,300001,Ralph Lauren,FALSE,4054,0,NULL
164498,300001,Skechers,FALSE,1772,0,NULL
164499,300002,Lululemon,FALSE,994,0,NULL
164500,300001,Old Navy,FALSE,4926,0,NULL
164501,300004,The North Face,FALSE,4782,0,NULL
164502,300004,Moncler,FALSE,2725,0,NULL
164503,300003,Skechers,FALSE,1667,0,NULL
164504,300003,Tommy Hilfiger,FALSE,371,0,NULL
164505,300003,Chanel,FALSE,4456,0,NULL
164506,300004,Celine,FALSE,4438,0,NULL
164507,300002,Boss,FALSE,1679,0,NULL
164508,300001,Tommy Hilfiger,FALSE,1399,0,NULL
164509,300002,Pandora,FALSE,3331,0,NULL
164510,300001,H&M,FALSE,2245,0,NULL
164511,300002,GUCCI,FALSE,3046,0,NULL
164512,300003,Levi's,FALSE,4363,0,NULL
164513,300001,ZARA,FALSE,3038,0,NULL
164514,300003,Tiffany & Co.,FALSE,4129,0,NULL
164515,300002,Skechers,FALSE,1737,0,NULL
164516,300001,Louis Vuitton,FALSE,3176,0,NULL
164517,300003,Armani,FALSE,3785,0,NULL
164518,300002,TAG Heuer,FALSE,1953,0,NULL
164519,300001,ZARA,FALSE,1443,0,NULL
164520,300002,Old Navy,FALSE,791,0,NULL
164521,300004,ZARA,FALSE,4766,0,NULL
164522,300004,Anta,FALSE,4031,0,NULL
164523,300003,Louis Vuitton,FALSE,860,0,NULL
164524,300001,Lululemon,FALSE,3155,0,NULL
164525,300001,COACH,FALSE,1428,0,NULL
164526,300002,Bulgari,FALSE,2176,0,NULL
164527,300003,Skechers,FALSE,171,0,NULL
164528,300004,Victoria's Secret,FALSE,2897,0,NULL
164529,300002,Omega,FALSE,4071,0,NULL
164530,300003,Li Ning,FALSE,641,0,NULL
164531,300003,Burberry,FALSE,1953,0,NULL
164532,300003,Burberry,FALSE,1151,0,NULL
164533,300002,Van Cleef & Arpels,FALSE,3979,0,NULL
164534,300003,Li Ning,FALSE,1683,0,NULL
164535,300003,Givenchy,FALSE,2140,0,NULL
164536,300002,Li Ning,FALSE,3638,0,NULL
164537,300001,Ray-Ban,FALSE,1484,0,NULL
164538,300004,Givenchy,FALSE,4588,0,NULL
164539,300003,Chow Tai Fook,FALSE,3640,0,NULL
164540,300004,Chanel,FALSE,580,0,NULL
164541,300002,Yves Saint Laurent,FALSE,1450,0,NULL
164542,300001,Chow Tai Fook,FALSE,2492,0,NULL
164543,300001,Boss,FALSE,3094,0,NULL
164544,300004,Louis Vuitton,FALSE,2806,0,NULL
164545,300004,Hermès,FALSE,576,0,NULL
164546,300004,Burberry,FALSE,4107,0,NULL
164547,300004,GUCCI,FALSE,2929,0,NULL
164548,300001,Dior,FALSE,1905,0,NULL
164549,300001,GUCCI,FALSE,2827,0,NULL
164550,300001,Boss,FALSE,2141,0,NULL
164551,300002,Prada,FALSE,2972,0,NULL
164552,300003,Lululemon,FALSE,859,0,NULL
164553,300001,Victoria's Secret,FALSE,3352,0,NULL
164554,300001,Li Ning,FALSE,2901,0,NULL
164555,300003,Pandora,FALSE,3442,0,NULL
164556,300004,Victoria's Secret,FALSE,1144,0,NULL
164557,300004,Under Armour,FALSE,4850,0,NULL
164558,300001,Skechers,FALSE,1803,0,NULL
164559,300004,Bosideng,FALSE,3155,0,NULL
164560,300001,Under Armour,FALSE,1388,0,NULL
164561,300003,Chanel,FALSE,1461,0,NULL
164562,300004,Bosideng,FALSE,3295,0,NULL
164563,300004,Cartier,FALSE,3527,0,NULL
164564,300004,Dior,FALSE,2092,0,NULL
164565,300001,Yves Saint Laurent,FALSE,3731,0,NULL
164566,300003,Puma,FALSE,4173,0,NULL
164567,300001,Skechers,FALSE,3784,0,NULL
164568,300004,Puma,FALSE,4074,0,NULL
164569,300004,ZARA,FALSE,4635,0,NULL
164570,300002,Under Armour,FALSE,4271,0,NULL
164571,300003,Bottega Veneta,FALSE,1719,0,NULL
164572,300003,Pandora,FALSE,2614,0,NULL
164573,300002,Next,FALSE,2858,0,NULL
164574,300003,ZARA,FALSE,466,0,NULL
164575,300004,Lao Feng Xiang,FALSE,4153,0,NULL
164576,300001,Under Armour,FALSE,1632,0,NULL
164577,300004,Tiffany & Co.,FALSE,539,0,NULL
164578,300004,ZARA,FALSE,699,0,NULL
164579,300002,Bottega Veneta,FALSE,4330,0,NULL
164580,300002,Fila,FALSE,4586,0,NULL
164581,300002,Calvin Klein,FALSE,1986,0,NULL
164582,300004,Anta,FALSE,1163,0,NULL
164583,300003,Primark / Penney's,FALSE,1233,0,NULL
164584,300002,Hermès,FALSE,556,0,NULL
164585,300001,Primark / Penney's,FALSE,1489,0,NULL
164586,300002,Louis Vuitton,FALSE,4480,0,NULL
164587,300004,ZARA,FALSE,2683,0,NULL
164588,300001,Pandora,FALSE,2761,0,NULL
164589,300001,Celine,FALSE,4882,0,NULL
164590,300001,Nike,FALSE,1733,0,NULL
164591,300002,UNIQLO,FALSE,4861,0,NULL
164592,300004,Bottega Veneta,FALSE,1452,0,NULL
164593,300003,Tommy Hilfiger,FALSE,2117,0,NULL
164594,300002,Moncler,FALSE,2468,0,NULL
164595,300001,Moncler,FALSE,2243,0,NULL
164596,300001,Anta,FALSE,4607,0,NULL
164597,300001,Tiffany & Co.,FALSE,2837,0,NULL
164598,300003,Chow Tai Fook,FALSE,3339,0,NULL
164599,300004,Tommy Hilfiger,FALSE,1228,0,NULL
164600,300004,Levi's,FALSE,399,0,NULL
164601,300004,Tiffany & Co.,FALSE,3404,0,NULL
164602,300001,Celine,FALSE,3780,0,NULL
164603,300004,Nike,FALSE,3329,0,NULL
164604,300003,Ralph Lauren,FALSE,4631,0,NULL
164605,300001,Ray-Ban,FALSE,4944,0,NULL
164606,300002,Under Armour,FALSE,4626,0,NULL
164607,300002,Lululemon,FALSE,3763,0,NULL
164608,300003,Old Navy,FALSE,4534,0,NULL
164609,300004,Lao Feng Xiang,FALSE,3254,0,NULL
164610,300001,Old Navy,FALSE,3870,0,NULL
164611,300002,Bosideng,FALSE,1151,0,NULL
164612,300002,Bottega Veneta,FALSE,2559,0,NULL
164613,300002,Van Cleef & Arpels,FALSE,761,0,NULL
164614,300001,Hermès,FALSE,3703,0,NULL
164615,300003,Chow Tai Fook,FALSE,4532,0,NULL
164616,300004,Victoria's Secret,FALSE,815,0,NULL
164617,300002,Tiffany & Co.,FALSE,3927,0,NULL
164618,300001,Primark / Penney's,FALSE,4054,0,NULL
164619,300002,Under Armour,FALSE,4887,0,NULL
164620,300003,Primark / Penney's,FALSE,3677,0,NULL
164621,300001,Bosideng,FALSE,2226,0,NULL
164622,300002,Fila,FALSE,1682,0,NULL
164623,300001,Celine,FALSE,52,0,NULL
164624,300004,Dior,FALSE,4042,0,NULL
164625,300004,Victoria's Secret,FALSE,348,0,NULL
164626,300002,Bulgari,FALSE,4577,0,NULL
164627,300002,Bulgari,FALSE,26,0,NULL
164628,300003,Lululemon,FALSE,1709,0,NULL
164629,300003,Levi's,FALSE,1499,0,NULL
164630,300003,Skechers,FALSE,4408,0,NULL
164631,300002,Cartier,FALSE,982,0,NULL
164632,300004,Louis Vuitton,FALSE,1833,0,NULL
164633,300002,ZARA,FALSE,1770,0,NULL
164634,300004,Nike,FALSE,2263,0,NULL
164635,300003,Adidas,FALSE,4105,0,NULL
164636,300003,Pandora,FALSE,4581,0,NULL
164637,300003,Michael Kors,FALSE,1543,0,NULL
164638,300002,Givenchy,FALSE,3493,0,NULL
164639,300002,COACH,FALSE,854,0,NULL
164640,300004,Yves Saint Laurent,FALSE,1061,0,NULL
164641,300001,Boss,FALSE,4656,0,NULL
164642,300004,Rolex,FALSE,1200,0,NULL
164643,300003,Rolex,FALSE,4947,0,NULL
164644,300002,GUCCI,FALSE,131,0,NULL
164645,300001,Old Navy,FALSE,4233,0,NULL
164646,300003,Givenchy,FALSE,1148,0,NULL
164647,300004,Ray-Ban,FALSE,3406,0,NULL
164648,300003,Armani,FALSE,1371,0,NULL
164649,300004,Tommy Hilfiger,FALSE,4440,0,NULL
164650,300002,COACH,FALSE,3901,0,NULL
164651,300003,Tiffany & Co.,FALSE,3830,0,NULL
164652,300001,Adidas,FALSE,1056,0,NULL
164653,300003,Anta,FALSE,4283,0,NULL
164654,300002,Anta,FALSE,3409,0,NULL
164655,300001,Michael Kors,FALSE,2282,0,NULL
164656,300004,Bosideng,FALSE,3464,0,NULL
164657,300002,Under Armour,FALSE,4969,0,NULL
164658,300003,Calvin Klein,FALSE,1829,0,NULL
164659,300004,Fila,FALSE,3129,0,NULL
164660,300002,Ray-Ban,FALSE,2189,0,NULL
164661,300002,Lao Feng Xiang,FALSE,2297,0,NULL
164662,300002,COACH,FALSE,3723,0,NULL
164663,300004,Celine,FALSE,3814,0,NULL
164664,300001,Primark / Penney's,FALSE,1370,0,NULL
164665,300001,Rolex,FALSE,3181,0,NULL
164666,300002,Lululemon,FALSE,23,0,NULL
164667,300003,Van Cleef & Arpels,FALSE,4971,0,NULL
164668,300002,Levi's,FALSE,1363,0,NULL
164669,300002,Next,FALSE,2826,0,NULL
164670,300001,Hermès,FALSE,1251,0,NULL
164671,300001,Chow Tai Fook,FALSE,1908,0,NULL
164672,300003,Old Navy,FALSE,2686,0,NULL
164673,300001,Hermès,FALSE,1253,0,NULL
164674,300003,COACH,FALSE,4075,0,NULL
164675,300001,Ray-Ban,FALSE,1899,0,NULL
164676,300004,Hermès,FALSE,84,0,NULL
164677,300004,Tiffany & Co.,FALSE,3411,0,NULL
164678,300004,Moncler,FALSE,4058,0,NULL
164679,300002,Under Armour,FALSE,3173,0,NULL
164680,300003,Michael Kors,FALSE,4047,0,NULL
164681,300001,Old Navy,FALSE,850,0,NULL
164682,300002,Ray-Ban,FALSE,2771,0,NULL
164683,300001,H&M,FALSE,4018,0,NULL
164684,300002,Tommy Hilfiger,FALSE,284,0,NULL
164685,300002,Next,FALSE,466,0,NULL
164686,300001,Burberry,FALSE,1856,0,NULL
164687,300001,Chow Tai Fook,FALSE,2412,0,NULL
164688,300003,Cartier,FALSE,2902,0,NULL
164689,300002,Victoria's Secret,FALSE,1734,0,NULL
164690,300001,Tommy Hilfiger,FALSE,1104,0,NULL
164691,300002,H&M,FALSE,3494,0,NULL
164692,300004,UNIQLO,FALSE,3906,0,NULL
164693,300003,TAG Heuer,FALSE,2057,0,NULL
164694,300001,Skechers,FALSE,3079,0,NULL
164695,300004,Under Armour,FALSE,4345,0,NULL
164696,300001,Burberry,FALSE,2689,0,NULL
164697,300001,Old Navy,FALSE,4448,0,NULL
164698,300001,Omega,FALSE,2322,0,NULL
164699,300003,Bosideng,FALSE,4800,0,NULL
164700,300003,Omega,FALSE,3249,0,NULL
164701,300002,Rolex,FALSE,3986,0,NULL
164702,300004,Moncler,FALSE,3502,0,NULL
164703,300001,H&M,FALSE,340,0,NULL
164704,300001,Dior,FALSE,592,0,NULL
164705,300004,GUCCI,FALSE,2023,0,NULL
164706,300002,Hermès,FALSE,481,0,NULL
164707,300002,Bulgari,FALSE,1596,0,NULL
164708,300002,ZARA,FALSE,2354,0,NULL
164709,300003,Boss,FALSE,1858,0,NULL
164710,300004,Rolex,FALSE,257,0,NULL
164711,300002,Prada,FALSE,3714,0,NULL
164712,300004,Moncler,FALSE,549,0,NULL
164713,300001,Burberry,FALSE,911,0,NULL
164714,300004,Next,FALSE,3907,0,NULL
164715,300004,Chanel,FALSE,1230,0,NULL
164716,300002,Rolex,FALSE,4413,0,NULL
164717,300003,Levi's,FALSE,1885,0,NULL
164718,300003,Fila,FALSE,4461,0,NULL
164719,300003,H&M,FALSE,3867,0,NULL
164720,300001,Burberry,FALSE,4971,0,NULL
164721,300001,Puma,FALSE,2658,0,NULL
164722,300004,Chow Tai Fook,FALSE,4246,0,NULL
164723,300003,ZARA,FALSE,312,0,NULL
164724,300004,Bottega Veneta,FALSE,3206,0,NULL
164725,300001,Adidas,FALSE,4492,0,NULL
164726,300001,Tommy Hilfiger,FALSE,737,0,NULL
164727,300003,TAG Heuer,FALSE,2437,0,NULL
164728,300001,Puma,FALSE,1721,0,NULL
164729,300002,Prada,FALSE,3153,0,NULL
164730,300001,GUCCI,FALSE,218,0,NULL
164731,300004,Victoria's Secret,FALSE,2104,0,NULL
164732,300001,Michael Kors,FALSE,3970,0,NULL
164733,300004,Louis Vuitton,FALSE,87,0,NULL
164734,300003,TAG Heuer,FALSE,4328,0,NULL
164735,300002,The North Face,FALSE,4337,0,NULL
164736,300001,Primark / Penney's,FALSE,3818,0,NULL
164737,300004,Celine,FALSE,648,0,NULL
164738,300003,Bottega Veneta,FALSE,4417,0,NULL
164739,300001,Yves Saint Laurent,FALSE,2021,0,NULL
164740,300001,Lao Feng Xiang,FALSE,3184,0,NULL
164741,300001,Primark / Penney's,FALSE,4903,0,NULL
164742,300003,The North Face,FALSE,853,0,NULL
164743,300003,Tiffany & Co.,FALSE,1682,0,NULL
164744,300002,Prada,FALSE,4660,0,NULL
164745,300003,UNIQLO,FALSE,289,0,NULL
164746,300001,Michael Kors,FALSE,3191,0,NULL
164747,300002,The North Face,FALSE,4191,0,NULL
164748,300002,Moncler,FALSE,3565,0,NULL
164749,300004,ZARA,FALSE,338,0,NULL
164750,300003,Primark / Penney's,FALSE,4490,0,NULL
164751,300004,GUCCI,FALSE,2765,0,NULL
164752,300004,Michael Kors,FALSE,3253,0,NULL
164753,300004,Bulgari,FALSE,641,0,NULL
164754,300004,Givenchy,FALSE,1811,0,NULL
164755,300001,Omega,FALSE,3542,0,NULL
164756,300001,Calvin Klein,FALSE,4464,0,NULL
164757,300002,Van Cleef & Arpels,FALSE,1317,0,NULL
164758,300002,Nike,FALSE,3030,0,NULL
164759,300003,Rolex,FALSE,1034,0,NULL
164760,300001,Li Ning,FALSE,2404,0,NULL
164761,300001,Lao Feng Xiang,FALSE,3482,0,NULL
164762,300003,Armani,FALSE,3402,0,NULL
164763,300001,Michael Kors,FALSE,4544,0,NULL
164764,300004,Victoria's Secret,FALSE,4715,0,NULL
164765,300001,Cartier,FALSE,2917,0,NULL
164766,300001,Givenchy,FALSE,1938,0,NULL
164767,300004,Calvin Klein,FALSE,2108,0,NULL
164768,300004,Van Cleef & Arpels,FALSE,956,0,NULL
164769,300003,Prada,FALSE,3544,0,NULL
164770,300004,Cartier,FALSE,1945,0,NULL
164771,300003,Prada,FALSE,3930,0,NULL
164772,300002,Primark / Penney's,FALSE,3486,0,NULL
164773,300002,Levi's,FALSE,4523,0,NULL
164774,300001,Cartier,FALSE,3948,0,NULL
164775,300002,Lululemon,FALSE,4780,0,NULL
164776,300001,Primark / Penney's,FALSE,2641,0,NULL
164777,300001,Lululemon,FALSE,2171,0,NULL
164778,300002,Adidas,FALSE,3710,0,NULL
164779,300002,Under Armour,FALSE,2044,0,NULL
164780,300004,Fila,FALSE,4750,0,NULL
164781,300002,Chanel,FALSE,1620,0,NULL
164782,300003,Lao Feng Xiang,FALSE,2470,0,NULL
164783,300004,Burberry,FALSE,4448,0,NULL
164784,300001,Dior,FALSE,4310,0,NULL
164785,300003,The North Face,FALSE,2520,0,NULL
164786,300001,Primark / Penney's,FALSE,1551,0,NULL
164787,300002,Under Armour,FALSE,12,0,NULL
164788,300002,Fila,FALSE,3100,0,NULL
164789,300001,Rolex,FALSE,3988,0,NULL
164790,300004,Bottega Veneta,FALSE,2992,0,NULL
164791,300001,Ray-Ban,FALSE,104,0,NULL
164792,300002,Michael Kors,FALSE,4612,0,NULL
164793,300004,Chow Tai Fook,FALSE,2731,0,NULL
164794,300003,Louis Vuitton,FALSE,1375,0,NULL
164795,300002,Victoria's Secret,FALSE,1904,0,NULL
164796,300004,H&M,FALSE,2870,0,NULL
164797,300001,Under Armour,FALSE,4734,0,NULL
164798,300004,Ralph Lauren,FALSE,2117,0,NULL
164799,300002,Pandora,FALSE,3552,0,NULL
164800,300002,Louis Vuitton,FALSE,1053,0,NULL
164801,300002,Chow Tai Fook,FALSE,2520,0,NULL
164802,300003,Moncler,FALSE,750,0,NULL
164803,300004,Prada,FALSE,4918,0,NULL
164804,300002,Bulgari,FALSE,3498,0,NULL
164805,300001,Nike,FALSE,4321,0,NULL
164806,300003,Old Navy,FALSE,128,0,NULL
164807,300003,UNIQLO,FALSE,2093,0,NULL
164808,300001,Michael Kors,FALSE,4808,0,NULL
164809,300004,Pandora,FALSE,314,0,NULL
164810,300002,Under Armour,FALSE,2927,0,NULL
164811,300001,Nike,FALSE,1104,0,NULL
164812,300003,Bottega Veneta,FALSE,2749,0,NULL
164813,300002,Cartier,FALSE,4381,0,NULL
164814,300002,Bosideng,FALSE,1786,0,NULL
164815,300004,Omega,FALSE,1777,0,NULL
164816,300003,Dior,FALSE,4292,0,NULL
164817,300004,Louis Vuitton,FALSE,2574,0,NULL
164818,300001,Burberry,FALSE,2074,0,NULL
164819,300004,Prada,FALSE,3046,0,NULL
164820,300003,Next,FALSE,3759,0,NULL
164821,300001,Lululemon,FALSE,1376,0,NULL
164822,300004,Ralph Lauren,FALSE,644,0,NULL
164823,300001,Adidas,FALSE,4054,0,NULL
164824,300004,Calvin Klein,FALSE,253,0,NULL
164825,300003,Cartier,FALSE,1925,0,NULL
164826,300001,Tiffany & Co.,FALSE,558,0,NULL
164827,300002,Givenchy,FALSE,929,0,NULL
164828,300003,Next,FALSE,1206,0,NULL
164829,300002,ZARA,FALSE,4053,0,NULL
164830,300003,Adidas,FALSE,1582,0,NULL
164831,300001,Under Armour,FALSE,1824,0,NULL
164832,300003,Pandora,FALSE,2034,0,NULL
164833,300002,Givenchy,FALSE,2816,0,NULL
164834,300003,Puma,FALSE,4558,0,NULL
164835,300002,Prada,FALSE,2189,0,NULL
164836,300002,Rolex,FALSE,2666,0,NULL
164837,300002,Levi's,FALSE,417,0,NULL
164838,300004,Anta,FALSE,1912,0,NULL
164839,300004,Givenchy,FALSE,4857,0,NULL
164840,300003,GUCCI,FALSE,4023,0,NULL
164841,300004,Li Ning,FALSE,3376,0,NULL
164842,300002,The North Face,FALSE,2905,0,NULL
164843,300004,Omega,FALSE,4032,0,NULL
164844,300003,Pandora,FALSE,4508,0,NULL
164845,300002,Louis Vuitton,FALSE,4924,0,NULL
164846,300004,Givenchy,FALSE,536,0,NULL
164847,300003,Ralph Lauren,FALSE,4586,0,NULL
164848,300003,Li Ning,FALSE,1229,0,NULL
164849,300001,Boss,FALSE,712,0,NULL
164850,300004,Anta,FALSE,2582,0,NULL
164851,300003,UNIQLO,FALSE,1517,0,NULL
164852,300004,Calvin Klein,FALSE,1471,0,NULL
164853,300003,Bulgari,FALSE,1113,0,NULL
164854,300003,Levi's,FALSE,2489,0,NULL
164855,300001,Old Navy,FALSE,461,0,NULL
164856,300002,Chow Tai Fook,FALSE,2385,0,NULL
164857,300004,Van Cleef & Arpels,FALSE,4935,0,NULL
164858,300004,Louis Vuitton,FALSE,1419,0,NULL
164859,300002,Cartier,FALSE,3890,0,NULL
164860,300004,Prada,FALSE,4684,0,NULL
164861,300001,Chanel,FALSE,3626,0,NULL
164862,300002,Boss,FALSE,105,0,NULL
164863,300002,Adidas,FALSE,2904,0,NULL
164864,300003,Omega,FALSE,3623,0,NULL
164865,300002,Michael Kors,FALSE,4567,0,NULL
164866,300001,Celine,FALSE,1257,0,NULL
164867,300003,Chow Tai Fook,FALSE,3342,0,NULL
164868,300002,Adidas,FALSE,207,0,NULL
164869,300001,TAG Heuer,FALSE,2154,0,NULL
164870,300004,GUCCI,FALSE,4982,0,NULL
164871,300002,Adidas,FALSE,2509,0,NULL
164872,300002,Moncler,FALSE,4672,0,NULL
164873,300002,Armani,FALSE,3856,0,NULL
164874,300002,Louis Vuitton,FALSE,2,0,NULL
164875,300003,Bottega Veneta,FALSE,4951,0,NULL
164876,300003,Adidas,FALSE,3339,0,NULL
164877,300003,Lao Feng Xiang,FALSE,2450,0,NULL
164878,300004,Pandora,FALSE,2610,0,NULL
164879,300003,Calvin Klein,FALSE,726,0,NULL
164880,300002,Old Navy,FALSE,4433,0,NULL
164881,300002,H&M,FALSE,2609,0,NULL
164882,300001,Victoria's Secret,FALSE,2602,0,NULL
164883,300001,Pandora,FALSE,2679,0,NULL
164884,300003,Tommy Hilfiger,FALSE,293,0,NULL
164885,300003,Dior,FALSE,180,0,NULL
164886,300004,Chow Tai Fook,FALSE,4445,0,NULL
164887,300001,ZARA,FALSE,3155,0,NULL
164888,300003,UNIQLO,FALSE,2200,0,NULL
164889,300001,Cartier,FALSE,4365,0,NULL
164890,300003,Adidas,FALSE,1891,0,NULL
164891,300003,Burberry,FALSE,4186,0,NULL
164892,300001,Omega,FALSE,2030,0,NULL
164893,300004,Primark / Penney's,FALSE,1594,0,NULL
164894,300003,Puma,FALSE,3872,0,NULL
164895,300001,Next,FALSE,2658,0,NULL
164896,300004,Ray-Ban,FALSE,3906,0,NULL
164897,300002,Adidas,FALSE,4397,0,NULL
164898,300003,Michael Kors,FALSE,851,0,NULL
164899,300002,Celine,FALSE,2838,0,NULL
164900,300004,Van Cleef & Arpels,FALSE,4304,0,NULL
164901,300002,Yves Saint Laurent,FALSE,692,0,NULL
164902,300002,Ray-Ban,FALSE,2615,0,NULL
164903,300002,The North Face,FALSE,1639,0,NULL
164904,300003,The North Face,FALSE,2546,0,NULL
164905,300004,Old Navy,FALSE,3500,0,NULL
164906,300002,Primark / Penney's,FALSE,1778,0,NULL
164907,300003,Bottega Veneta,FALSE,38,0,NULL
164908,300001,Anta,FALSE,437,0,NULL
164909,300004,ZARA,FALSE,3662,0,NULL
164910,300001,Under Armour,FALSE,2533,0,NULL
164911,300001,Pandora,FALSE,2969,0,NULL
164912,300003,Lululemon,FALSE,2075,0,NULL
164913,300004,Pandora,FALSE,1804,0,NULL
164914,300003,Yves Saint Laurent,FALSE,2555,0,NULL
164915,300002,Bottega Veneta,FALSE,3364,0,NULL
164916,300004,Next,FALSE,1448,0,NULL
164917,300004,Omega,FALSE,1983,0,NULL
164918,300003,Chanel,FALSE,4261,0,NULL
164919,300002,Ray-Ban,FALSE,698,0,NULL
